分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
B_ビジネス	06_札幌	14327	中村屋旅館＜北海道＞	子どものコンクールのため、急きょ宿泊しました。時期的に高いホテルしか空いてない中、そんなに高くなく、しかも都会の真ん中にこんな良い旅館があるなんて知りませんでした。狭いけど大浴場もあり、朝食もおいしく、部屋も広々で何よりホテルより落ち着きます。新しくはないけど、お風呂もお部屋も清潔でした。子連れには和室がありがたいです。また来年来れたら泊ります。	5	5	4	5	5	5	4	その他	家族	Wed Aug 05 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	813	新さっぽろアークシティホテル	母が宿泊するのに遠隔地から予約しました。いろいろとバタバタしてしまいましたが、丁寧な対応で何事も問題なく過ごせました、と話してくれました。	4	4	4	4	3	3	-	その他	一人	Mon Oct 05 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	142886	ホテルカイコー札幌	繁華街すすきのにも近く立地は最高ですね。コスパは良いのですが朝食もう少し品数が欲しいところです。それと早朝のカラスの鳴き声うるさいです。神経質な人にはちょっと・・・	4	3	5	4	3	3	4	ビジネス	一人	Thu May 28 00:00:00 JST 2015	こみちゃん1125	40代	男性	7
B_ビジネス	06_札幌	139991	ベッセルイン札幌中島公園	清潔感があり過ごしやすかったです。	4	4	4	4	4	4	-	ビジネス	一人	Wed Oct 28 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	79254	ホテル京阪札幌	初めての利用でしたが快適に過ごせました。ありがとうございました。	5	5	5	5	5	5	5	その他	家族	Mon Feb 16 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	20696	すすきの天然温泉　スパ・サフロ	風呂がいい	5	5	5	3	5	5	-	レジャー	友達	Sun Dec 20 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	73981	タイムピースアパートメント	一泊だけでしたけど、とてもフレンドリーでいい時間を過ごせました。香り豊かなコーヒーを味わえるのもよかったです。また機会がありましたら利用したいです。それから、立地もすすきのから徒歩圏内でよかったです。	4	4	4	4	3	2	3	レジャー	一人	Sat Oct 17 00:00:00 JST 2015	トライスター1011	40代	男性	20
B_ビジネス	06_札幌	79301	ホテル　クレール札幌	Zepp札幌でのLIVEへ行くの為に利用させていただきました。バス・トイレ別なのが嬉しかったです。フロントの方の対応も親切でよかったです。立地条件もよいのでまた利用したいと思います。	5	4	5	5	4	4	-	レジャー	家族	Sat May 30 00:00:00 JST 2015	pico3268	30代	女性	3
B_ビジネス	06_札幌	76941	ＪＲタワーホテル日航札幌	さすがです。料金がリージナブルな時に利用できましたが普段は頻繁には使えませんね。ビズネスで使うにはもう少し料金設定を柔軟にして欲しいです。であれば定宿にしたいです。	4	4	4	4	4	3	-	ビジネス	一人	Tue Nov 24 00:00:00 JST 2015	エスハイオクト	40代	男性	8
B_ビジネス	06_札幌	79254	ホテル京阪札幌	ホテル京阪のスタッフの皆さんの対応は、いつ宿泊しても素晴らしいです。特にこのたびは、午前4時30分という早朝にもかかわらず、自動車の出庫をお願いしてしまい、ご迷惑をおかけしました。快く応じていただき、感謝しています。おかげで満足できる写真を撮影できました。	4	5	4	4	4	4	4	その他	家族	Sat Mar 14 00:00:00 JST 2015	ko8250	50代	男性	14
B_ビジネス	06_札幌	763	札幌パークホテル	今回もスタッフさんの細やかな気配りに感謝いたします。ちょっとしたアクシデントも素早い対応のおかげでまったく苦にはなりませんでした。次回も利用させてもらいます。	5	5	5	5	5	5	-	レジャー	一人	Mon Feb 02 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	139991	ベッセルイン札幌中島公園	6月はよさこい、お祭りなどで毎年は宿泊代が高くファイターズの試合も諦めていたのですが義理の兄がプレゼントしてくれました。感謝。感謝。中島公園はドーム球場に行くのに便利ですので、連泊して来ました。清潔で朝食も美味しくフロントの皆さんも親切です。リピート率は高いですよ。	4	4	4	5	4	4	5	レジャー	その他	Fri Jun 12 00:00:00 JST 2015	イオス0827	60代	男性	10
B_ビジネス	06_札幌	37923	東横イン札幌すすきの南	繁華街からも苦痛にならない程度の徒歩圏内である為にアクティブに行動が出来ると思います。また１階の大浴場は最高でした。	4	4	4	5	4	4	3	レジャー	一人	Fri Oct 09 00:00:00 JST 2015	KS0227	40代	男性	162
B_ビジネス	06_札幌	1695	ロテル・ド・ロテル	立地条件は最高です。このホテルができて以来、何度か宿泊していますが、どんどん部屋に生活感がでてきて、良くも悪くもホテルにいる感じがしない。札幌へは仕事で行ったので、寝る場所があればOKでしたが、プライベートでは多分泊まらないと思います。朝食はすぐに案内して頂けたのがありがたかったけれど、お兄さんが常にこちらを見ていて、食器があくとすぐに下げます。食器はすぐに下げて欲しいけれど、ガン見されると心地悪かったです。・・・悪気がないのはわかっているのですが。	3	3	5	3	3	3	3	ビジネス	一人	Wed Jul 01 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	5253	ホテルニューバジェット札幌	夜遅いチェックインも可能で助かりました。軽朝食も美味しかったです。できれば牛乳があると嬉しいです。カードキーは使いやすくて助かりました。	4	4	4	4	4	4	3	レジャー	一人	Fri Feb 20 00:00:00 JST 2015	行政書士まさたか	40代	男性	19
B_ビジネス	06_札幌	1179	札幌ホテルヤマチ	いつもお世話になってます！また札幌に用事出来ましたら、利用させて貰います！	5	5	5	5	4	3	-	レジャー	家族	Sun Nov 22 00:00:00 JST 2015	ATATA5367	40代	男性	2
B_ビジネス	06_札幌	67279	札幌第一ホテル	仕事の関係で久しぶりに宿泊しました。ホテルのフロントのかたたちが、以前こどもと宿泊したときのことを覚えていてくれて「お久しぶりです」「お子さま、大きくなられたでしょう」と言っていただけ、とっても嬉しかったです。また、友人が来て味乃郷で食事をしたのですが、駐車場が満車で友人が困っていることを伝えるとすぐに対応してくれ、とても助かりました。味乃郷で食べたお料理もすべて美味しかったです。朝食の豚肉の美味しさも驚きでした。家庭でも焼いたそばから肉が固くなるのに、バイキングであの柔らかさは感激です！本当に泊ってよかったです。次は家族で泊まりたいです	5	5	5	5	5	5	5	ビジネス	一人	Fri Mar 13 00:00:00 JST 2015	e_m_mozart	40代	女性	26
B_ビジネス	06_札幌	31454	狸の湯　ドーミーイン札幌ＡＮＮＥＸ	整体院に通うため、月に１～２回宿泊しています。　　　　　　　　　　　　　　　　 　室内灯の明るさが調節出来、自宅にいるようで快適です。特に、２階の部屋は浴室が近く、気にいっています。朝食は、有名な温泉旅館を勝る質と品数で、楽しみです。従業員の皆さんのきびきびしたサービスも好感が持て、朝からお腹いっぱいいただいて、元気にチェックアウト出来ます。	5	5	5	5	5	5	5	レジャー	一人	Mon May 25 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	67279	札幌第一ホテル	全く問題ありませんでした。雰囲気が良く、朝食も美味しかったです。札幌の定宿にしたいと思いました。	5	5	5	5	5	5	5	レジャー	一人	Sun Oct 11 00:00:00 JST 2015	華麗な１０番	40代	男性	2
B_ビジネス	06_札幌	70730	スーパーホテル札幌・すすきの	立地的には地下鉄の駅も繁華街も近く申し分ありませんでした。また、フロントの応対も気持ち良く、特に朝食会場担当の女性の挨拶は一日のスタートを気持ちの良いものにしてくれました。枕を数種類から自由に選べるのはとても良かったです。ただ、ロビーが朝食会場になってしまう為、待ち合わせ場所が無くとても不便でした。これはエレベーターが一基しかなく、忘れ物を取りに部屋に戻ると往復で１０分以上かかってしまう事からも、待つスペースが無いというのはかなりの問題が有りました。	3	4	4	3	3	2	3	レジャー	友達	Sat Oct 10 00:00:00 JST 2015	enny	50代	男性	10
B_ビジネス	06_札幌	163	ニューオータニイン札幌	札幌駅から徒歩圏内で大変便利で、お部屋も清潔でゆっくり出来ました。又利用させていただきます。	5	5	5	5	5	-	-	ビジネス	一人	Tue May 19 00:00:00 JST 2015	けんさん7788	50代	男性	77
B_ビジネス	06_札幌	17678	シャトレーゼ　ガトーキングダムサッポロ　ホテル＆スパリゾート	リゾート気分を味わえました。今年に入って、2回目の利用になります。子ども達は、旅行の計画時からテンション高く素晴らしい施設とサービスありがとうございます。特に今回は屋外のプールで遊ぶことができ大満足でした。また訪問したいです。	5	5	3	4	5	4	5	レジャー	家族	Sat Jul 04 00:00:00 JST 2015	頑張れ‼北海道	40代	男性	3
B_ビジネス	06_札幌	585	ＡＮＡホリデイ・イン札幌すすきの	すすきのど真ん中で便利でした。	4	3	5	4	3	4	-	レジャー	一人	Tue Jul 14 00:00:00 JST 2015	でぶっちょすぎる	50代	女性	5
B_ビジネス	06_札幌	142610	ネストホテル札幌駅前	いつもながら朝食が凄いです。朝からいくら丼と揚げたての天ぷらだけでなく海鮮物等々とにかくこの価格でこれだけ出るの？という位の朝食バイキングで、いつも食べすぎて昼食が食べられないという出張族には嬉しい誤算。駅からも近いし、満足度は大変高いです。	5	4	5	4	4	4	5	ビジネス	一人	Mon Nov 23 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	901	ホテルエミシア札幌	シティホテルでこんな良いお部屋に宿泊できたのは初めて。ありがとうございました。	5	5	5	5	5	5	3	レジャー	家族	Sat Oct 03 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	06_札幌	54615	ホテルビスタ札幌　中島公園	北海道の出張の際は必ず利用しています。バスとシャワー室が別になっており、湯船に入らないので都合がよいです。朝食も程よい量で満足です。	5	5	5	5	5	5	5	ビジネス	一人	Thu Feb 12 00:00:00 JST 2015	agic30	40代	男性	5
B_ビジネス	06_札幌	104743	三井ガーデンホテル札幌	Room is small but quite new.Good location.	4	5	4	4	5	-	4	レジャー	恋人	Fri Dec 25 00:00:00 JST 2015	kaihsiangyu	30代	男性	2
